"timestamp","video_id","toia_id","user_id","question","rating","video_language","interactor_language","similarity_score","subject"
"1682587619388","Zyad_8_305_28a53b17.mp4","8","17","ما هو اكبر تحدي لك في الجامعه؟","3","ar-AE","ar-AE","0.681282","Subtitles"
"1682587619389","Zyad_8_305_28a53b17.mp4","8","17","ما هو اكبر تحدي لك في الجامعه؟","1","ar-AE","ar-AE","0.681282","Dialogue"
"1682587671959","Zyad_5_278_c6d84c87.mp4","5","17","كيف توازن بين حياتك الجامعيه والمسئوليات شخصيه؟","3","en-US","ar-AE","0.755845","Dialogue"
"1682587672088","Zyad_5_278_c6d84c87.mp4","5","17","كيف توازن بين حياتك الجامعيه والمسئوليات شخصيه؟","4","en-US","ar-AE","0.755845","Subtitles"
"1682587675298","Zyad_8_283_3f392590.mp4","8","17","كيف توازن الحياه الجامعيه مع المسؤوليات الشخصيه؟","1","ar-AE","ar-AE","0.811539","Dialogue"
"1682587675298","Zyad_8_283_3f392590.mp4","8","17","كيف توازن الحياه الجامعيه مع المسؤوليات الشخصيه؟","3","ar-AE","ar-AE","0.811539","Subtitles"
"1682587712998","Zyad_5_245_9741b3c1.mp4","5","17","ما هي خطتك بعد التخرج من الجامعه؟","3","en-US","ar-AE","0.811985","Dialogue"
"1682587713134","Zyad_5_245_9741b3c1.mp4","5","17","ما هي خطتك بعد التخرج من الجامعه؟","4","en-US","ar-AE","0.811985","Subtitles"
"1682587717297","Zyad_8_250_5d575256.mp4","8","17","ما هي خطتك بعد التخرج من الجامعه؟","1","ar-AE","ar-AE","0.835289","Dialogue"
"1682587717297","Zyad_8_250_5d575256.mp4","8","17","ما هي خطتك بعد التخرج من الجامعه؟","3","ar-AE","ar-AE","0.835289","Subtitles"
"1682587769257","Zyad_5_299_8a8539ac.mp4","5","17","هل تعتقد انه تجربتك في الجامعه عدد تكتب مستقبل مهني؟","2","en-US","ar-AE","0.513935","Dialogue"
"1682587769392","Zyad_5_299_8a8539ac.mp4","5","17","هل تعتقد انه تجربتك في الجامعه عدد تكتب مستقبل مهني؟","4","en-US","ar-AE","0.513935","Subtitles"
"1682587774300","Zyad_8_312_272ff626.mp4","8","17","هل تعتقد انه تجربتك في الجامعه قعدتك لمستقبل مهني؟","1","ar-AE","ar-AE","0.585394","Dialogue"
"1682587774440","Zyad_8_312_272ff626.mp4","8","17","هل تعتقد انه تجربتك في الجامعه قعدتك لمستقبل مهني؟","4","ar-AE","ar-AE","0.585394","Subtitles"
"1682675264040","Andrea _6_65_ee56d851.mp4","6","18","Where are you from?","1","en-US","en-US","0.404069","Dialogue"
"1682675264287","Andrea _6_65_ee56d851.mp4","6","18","Where are you from?","5","en-US","en-US","0.404069","Subtitles"
"1682675287405","Andrea_7_59_2f0a9f9a.mp4","7","18","Where are you from?","1","es-ES","en-US","0.478859","Dialogue"
"1682675287563","Andrea_7_59_2f0a9f9a.mp4","7","18","Where are you from?","5","es-ES","en-US","0.478859","Subtitles"
"1682675392895","Andrea_7_183_0840c25f.mp4","7","18","Tell me something about yourself.","3","es-ES","en-US","0.443196","Dialogue"
"1682675393037","Andrea_7_183_0840c25f.mp4","7","18","Tell me something about yourself.","5","es-ES","en-US","0.443196","Subtitles"
"1682675397963","Andrea _6_184_66a45aac.mp4","6","18","Tell me something about yourself.","3","en-US","en-US","0.34745","Dialogue"
"1682675398098","Andrea _6_184_66a45aac.mp4","6","18","Tell me something about yourself.","5","en-US","en-US","0.34745","Subtitles"
"1682675468655","Andrea_7_123_99a32e2b.mp4","7","18","Where do you usually study?","4","es-ES","en-US","0.526063","Dialogue"
"1682675468655","Andrea_7_123_99a32e2b.mp4","7","18","Where do you usually study?","5","es-ES","en-US","0.526063","Subtitles"
"1682675471939","Andrea _6_90_b8d1e769.mp4","6","18","Where do you usually study?","3","en-US","en-US","0.477042","Dialogue"
"1682675471985","Andrea _6_90_b8d1e769.mp4","6","18","Where do you usually study?","5","en-US","en-US","0.477042","Subtitles"
"1682675525014","Andrea_7_105_71a9b015.mp4","7","18","What is your major?","2","es-ES","en-US","0.485004","Dialogue"
"1682675525150","Andrea_7_105_71a9b015.mp4","7","18","What is your major?","5","es-ES","en-US","0.485004","Subtitles"
"1682675527692","Andrea _6_107_e9f792c1.mp4","6","18","What is your major?","2","en-US","en-US","0.448656","Dialogue"
"1682675527699","Andrea _6_107_e9f792c1.mp4","6","18","What is your major?","5","en-US","en-US","0.448656","Subtitles"
"1682675641679","Andrea_7_105_71a9b015.mp4","7","18","Tell me something that you have done in University that you're proud of.","5","es-ES","en-US","0.517489","Dialogue"
"1682675641689","Andrea_7_105_71a9b015.mp4","7","18","Tell me something that you have done in University that you're proud of.","5","es-ES","en-US","0.517489","Subtitles"
"1682675648694","Andrea _6_108_38eb6445.mp4","6","18","Tell me something that you're proud of.","2","en-US","en-US","0.291617","Dialogue"
"1682675648754","Andrea _6_108_38eb6445.mp4","6","18","Tell me something that you're proud of.","5","en-US","en-US","0.291617","Subtitles"
"1682675693234","Andrea_7_152_872110ec.mp4","7","18","What do you do on your free time?","5","es-ES","en-US","0.516688","Dialogue"
"1682675693249","Andrea_7_152_872110ec.mp4","7","18","What do you do on your free time?","5","es-ES","en-US","0.516688","Subtitles"
"1682675697545","Andrea _6_77_f3b9b860.mp4","6","18","What do you do on your free time?","1","en-US","en-US","0.466552","Dialogue"
"1682675697546","Andrea _6_77_f3b9b860.mp4","6","18","What do you do on your free time?","5","en-US","en-US","0.466552","Subtitles"
"1682675765577","Andrea_7_186_be49c5f0.mp4","7","18","What is one of your favorite things of nyuad?","5","es-ES","en-US","0.379735","Dialogue"
"1682675765706","Andrea_7_186_be49c5f0.mp4","7","18","What is one of your favorite things of nyuad?","5","es-ES","en-US","0.379735","Subtitles"
"1682675768675","Andrea _6_185_ce550edc.mp4","6","18","What is your favorite thing about nyuad?","4","en-US","en-US","0.376133","Dialogue"
"1682675768676","Andrea _6_185_ce550edc.mp4","6","18","What is your favorite thing about nyuad?","5","en-US","en-US","0.376133","Subtitles"
"1682675819245","Andrea_7_145_21a75b52.mp4","7","18","What do you dislike the most about nyuad?","5","es-ES","en-US","0.400841","Dialogue"
"1682675819383","Andrea_7_145_21a75b52.mp4","7","18","What do you dislike the most about nyuad?","5","es-ES","en-US","0.400841","Subtitles"
"1682675821492","Andrea _6_146_ccf60c26.mp4","6","18","What do you dislike the most about nyuad?","4","en-US","en-US","0.378309","Dialogue"
"1682675821500","Andrea _6_146_ccf60c26.mp4","6","18","What do you dislike the most about nyuad?","5","en-US","en-US","0.378309","Subtitles"
"1682675924319","Andrea_7_120_862301c4.mp4","7","18","How do you manage your work-life balance?","3","es-ES","en-US","0.648681","Dialogue"
"1682675924341","Andrea_7_120_862301c4.mp4","7","18","How do you manage your work-life balance?","5","es-ES","en-US","0.648681","Subtitles"
"1682675929410","Andrea _6_121_543f7dc0.mp4","6","18","How do you manage your work-life balance?","3","en-US","en-US","0.627406","Dialogue"
"1682675929576","Andrea _6_121_543f7dc0.mp4","6","18","How do you manage your work-life balance?","5","en-US","en-US","0.627406","Subtitles"
"1682675966705","Andrea_7_119_9f0c758c.mp4","7","18","Please find University to be difficult.","5","es-ES","en-US","0.32538","Dialogue"
"1682675966713","Andrea_7_119_9f0c758c.mp4","7","18","Please find University to be difficult.","5","es-ES","en-US","0.32538","Subtitles"
"1682675971413","Andrea _6_126_b066fa95.mp4","6","18","Do you find University difficult?","3","en-US","en-US","0.480855","Dialogue"
"1682675971413","Andrea _6_126_b066fa95.mp4","6","18","Do you find University difficult?","5","en-US","en-US","0.480855","Subtitles"
"1682676048658","Andrea_7_96_863262e5.mp4","7","18","What will you do after graduation?","5","es-ES","en-US","0.570318","Dialogue"
"1682676048788","Andrea_7_96_863262e5.mp4","7","18","What will you do after graduation?","5","es-ES","en-US","0.570318","Subtitles"
"1682676051612","Andrea _6_95_81616926.mp4","6","18","What will you do after graduation?","3","en-US","en-US","0.529558","Dialogue"
"1682676051613","Andrea _6_95_81616926.mp4","6","18","What will you do after graduation?","5","en-US","en-US","0.529558","Subtitles"
"1682676097335","Andrea_7_128_e65512e3.mp4","7","18","What are your goals in life?","2","es-ES","en-US","0.652137","Dialogue"
"1682676097458","Andrea_7_128_e65512e3.mp4","7","18","What are your goals in life?","5","es-ES","en-US","0.652137","Subtitles"
"1682676099615","Andrea _6_129_a6d30d47.mp4","6","18","What are your goals in life?","2","en-US","en-US","0.625631","Dialogue"
"1682676099615","Andrea _6_129_a6d30d47.mp4","6","18","What are your goals in life?","5","en-US","en-US","0.625631","Subtitles"
"1682676652850","Andrea_7_60_a2140a37.mp4","7","19","A dónde naciste?","5","es-ES","es-ES","0.67412","Dialogue"
"1682676652980","Andrea_7_60_a2140a37.mp4","7","19","A dónde naciste?","5","es-ES","es-ES","0.67412","Subtitles"
"1682676655494","Andrea _6_78_c8e927aa.mp4","6","19","A dónde naciste?","5","en-US","es-ES","0.549992","Dialogue"
"1682676655622","Andrea _6_78_c8e927aa.mp4","6","19","A dónde naciste?","5","en-US","es-ES","0.549992","Subtitles"
"1682676741178","Andrea _6_184_66a45aac.mp4","6","19","Dime algo interesante sobre ti.","2","en-US","es-ES","0.321215","Dialogue"
"1682676741307","Andrea _6_184_66a45aac.mp4","6","19","Dime algo interesante sobre ti.","5","en-US","es-ES","0.321215","Subtitles"
"1682676763384","Andrea_7_183_0840c25f.mp4","7","19","Dime algo interesante sobre ti.","2","es-ES","es-ES","0.452462","Dialogue"
"1682676763390","Andrea_7_183_0840c25f.mp4","7","19","Dime algo interesante sobre ti.","5","es-ES","es-ES","0.452462","Subtitles"
"1682676899517","Andrea _6_151_26633887.mp4","6","19","Hay algún lugar específico en el campus donde usualmente trabajas y estudias?","2","en-US","es-ES","0.535435","Dialogue"
"1682676899643","Andrea _6_151_26633887.mp4","6","19","Hay algún lugar específico en el campus donde usualmente trabajas y estudias?","5","en-US","es-ES","0.535435","Subtitles"
"1682676902532","Andrea_7_156_8ef188d2.mp4","7","19","Hay algún lugar en el campo donde usualmente trabajas?","2","es-ES","es-ES","0.518884","Dialogue"
"1682676902539","Andrea_7_156_8ef188d2.mp4","7","19","Hay algún lugar en el campo donde usualmente trabajas?","5","es-ES","es-ES","0.518884","Subtitles"
"1682677062910","Andrea _6_65_ee56d851.mp4","6","19","Cuál es tu carrera?","2","en-US","es-ES","0.487929","Dialogue"
"1682677062917","Andrea _6_65_ee56d851.mp4","6","19","Cuál es tu carrera?","5","en-US","es-ES","0.487929","Subtitles"
"1682677064781","Andrea_7_96_863262e5.mp4","7","19","En qué carrera te vas a graduar?","2","es-ES","es-ES","0.619719","Dialogue"
"1682677064782","Andrea_7_96_863262e5.mp4","7","19","En qué carrera te vas a graduar?","5","es-ES","es-ES","0.619719","Subtitles"
"1682677113807","Andrea _6_108_38eb6445.mp4","6","19","Cuéntame algo de que estás orgullosa.","2","en-US","es-ES","0.368021","Dialogue"
"1682677113807","Andrea _6_108_38eb6445.mp4","6","19","Cuéntame algo de que estás orgullosa.","5","en-US","es-ES","0.368021","Subtitles"
"1682677117231","Andrea_7_109_761ab8e8.mp4","7","19","Cuéntame algo de lo que estás orgullosa.","2","es-ES","es-ES","0.504497","Dialogue"
"1682677117232","Andrea_7_109_761ab8e8.mp4","7","19","Cuéntame algo de lo que estás orgullosa.","5","es-ES","es-ES","0.504497","Subtitles"
"1682677195498","Andrea _6_151_26633887.mp4","6","19","Qué actividades haces en tu tiempo libre?","2","en-US","es-ES","0.532226","Dialogue"
"1682677195629","Andrea _6_151_26633887.mp4","6","19","Qué actividades haces en tu tiempo libre?","5","en-US","es-ES","0.532226","Subtitles"
"1682677197598","Andrea_7_152_872110ec.mp4","7","19","Qué actividades hacer en tu tiempo libre?","2","es-ES","es-ES","0.614064","Dialogue"
"1682677197598","Andrea_7_152_872110ec.mp4","7","19","Qué actividades hacer en tu tiempo libre?","5","es-ES","es-ES","0.614064","Subtitles"
"1682677257164","Andrea _6_185_ce550edc.mp4","6","19","Es tu cosa favorita sobre la universidad.","2","en-US","es-ES","0.534864","Dialogue"
"1682677257295","Andrea _6_185_ce550edc.mp4","6","19","Es tu cosa favorita sobre la universidad.","4","en-US","es-ES","0.534864","Subtitles"
"1682677261017","Andrea_7_186_be49c5f0.mp4","7","19","Es tu cosa favorita sobre la universidad.","2","es-ES","es-ES","0.588911","Dialogue"
"1682677261017","Andrea_7_186_be49c5f0.mp4","7","19","Es tu cosa favorita sobre la universidad.","5","es-ES","es-ES","0.588911","Subtitles"
"1682677390951","Andrea_7_137_a2c439f6.mp4","7","19","Dime algo que odias sobre la universidad.","3","es-ES","es-ES","0.534518","Dialogue"
"1682677391078","Andrea_7_137_a2c439f6.mp4","7","19","Dime algo que odias sobre la universidad.","5","es-ES","es-ES","0.534518","Subtitles"
"1682677393282","Andrea _6_151_26633887.mp4","6","19","Qué es algo que odia sobre la universidad?","2","en-US","es-ES","0.507128","Dialogue"
"1682677393283","Andrea _6_151_26633887.mp4","6","19","Qué es algo que odia sobre la universidad?","4","en-US","es-ES","0.507128","Subtitles"
"1682677537601","Andrea_7_111_2ac1040f.mp4","7","19","Tenéis algún consejo para mis clases y la universidad?","3","es-ES","es-ES","0.59561","Dialogue"
"1682677537729","Andrea_7_111_2ac1040f.mp4","7","19","Tenéis algún consejo para mis clases y la universidad?","5","es-ES","es-ES","0.59561","Subtitles"
"1682677595851","Andrea _6_181_b68e172d.mp4","6","19","Tienes algún consejo?","1","en-US","es-ES","0.388847","Dialogue"
"1682677595982","Andrea _6_181_b68e172d.mp4","6","19","Tienes algún consejo?","4","en-US","es-ES","0.388847","Subtitles"
"1682677598155","Andrea_7_182_eb036d87.mp4","7","19","Tenéis algún consejo?","3","es-ES","es-ES","0.471925","Dialogue"
"1682677598155","Andrea_7_182_eb036d87.mp4","7","19","Tenéis algún consejo?","5","es-ES","es-ES","0.471925","Subtitles"
"1682677770872","Andrea _6_82_a6ba50ec.mp4","6","19","Cuál fue el reto más grande que tú vistes al venir?","4","en-US","es-ES","0.507824","Subtitles"
"1682677770873","Andrea _6_82_a6ba50ec.mp4","6","19","Cuál fue el reto más grande que tú vistes al venir?","4","en-US","es-ES","0.507824","Dialogue"
"1682677772703","Andrea_7_157_dd8028e7.mp4","7","19","Qué fue lo más difícil que hiciste al venir a la universidad?","3","es-ES","es-ES","0.706983","Dialogue"
"1682677772704","Andrea_7_157_dd8028e7.mp4","7","19","Qué fue lo más difícil que hiciste al venir a la universidad?","5","es-ES","es-ES","0.706983","Subtitles"
"1682677803710","Andrea _6_95_81616926.mp4","6","19","Qué vas a hacer después de graduarte?","4","en-US","es-ES","0.537917","Dialogue"
"1682677803720","Andrea _6_95_81616926.mp4","6","19","Qué vas a hacer después de graduarte?","4","en-US","es-ES","0.537917","Subtitles"
"1682677811073","Andrea_7_96_863262e5.mp4","7","19","Qué vas a hacer después de graduarte?","3","es-ES","es-ES","0.640738","Dialogue"
"1682677811195","Andrea_7_96_863262e5.mp4","7","19","Qué vas a hacer después de graduarte?","5","es-ES","es-ES","0.640738","Subtitles"
"1682678192909","Andrea _6_112_000747d3.mp4","6","19","Qué amistades has hecho en la universidad?","2","en-US","es-ES","0.68212","Dialogue"
"1682678193039","Andrea _6_112_000747d3.mp4","6","19","Qué amistades has hecho en la universidad?","4","en-US","es-ES","0.68212","Subtitles"
"1682678195731","Andrea_7_91_6e42b11c.mp4","7","19","Cántame sobre gente que conociste.","3","es-ES","es-ES","0.376703","Dialogue"
"1682678195731","Andrea_7_91_6e42b11c.mp4","7","19","Cántame sobre gente que conociste.","5","es-ES","es-ES","0.376703","Subtitles"
"1682682084564","Andrea_7_59_2f0a9f9a.mp4","7","22","Hello, how are you?","2","es-ES","en-US","0.501558","Dialogue"
"1682682084702","Andrea_7_59_2f0a9f9a.mp4","7","22","Hello, how are you?","4","es-ES","en-US","0.501558","Subtitles"
"1682682086542","Andrea _6_61_fe13cc5f.mp4","6","22","Hello, how are you?","4","en-US","en-US","0.418006","Dialogue"
"1682682086543","Andrea _6_61_fe13cc5f.mp4","6","22","Hello, how are you?","4","en-US","en-US","0.418006","Subtitles"
"1682682150432","Andrea _6_122_9ebd40b1.mp4","6","22","How many hours do you study per day?","3","en-US","en-US","0.514242","Dialogue"
"1682682150562","Andrea _6_122_9ebd40b1.mp4","6","22","How many hours do you study per day?","4","en-US","en-US","0.514242","Subtitles"
"1682682153119","Andrea_7_123_99a32e2b.mp4","7","22","How many hours do you study per day?","4","es-ES","en-US","0.554425","Subtitles"
"1682682153119","Andrea_7_123_99a32e2b.mp4","7","22","How many hours do you study per day?","3","es-ES","en-US","0.554425","Dialogue"
"1682682263197","Andrea _6_151_26633887.mp4","6","22","What type of student interest groups? Are you part of","3","en-US","en-US","0.444295","Dialogue"
"1682682263325","Andrea _6_151_26633887.mp4","6","22","What type of student interest groups? Are you part of","4","en-US","en-US","0.444295","Subtitles"
"1682682264991","Andrea_7_87_1a643d9a.mp4","7","22","What type of student interest groups? Are you part of","4","es-ES","en-US","0.484867","Dialogue"
"1682682264991","Andrea_7_87_1a643d9a.mp4","7","22","What type of student interest groups? Are you part of","5","es-ES","en-US","0.484867","Subtitles"
"1682682317139","Andrea_7_157_dd8028e7.mp4","7","22","What was the biggest challenge about going to University?","5","es-ES","en-US","0.688886","Dialogue"
"1682682317155","Andrea_7_157_dd8028e7.mp4","7","22","What was the biggest challenge about going to University?","5","es-ES","en-US","0.688886","Subtitles"
"1682682318725","Andrea _6_158_f6e8d818.mp4","6","22","What was the hardest thing about going to college?","5","en-US","en-US","0.623503","Dialogue"
"1682682318726","Andrea _6_158_f6e8d818.mp4","6","22","What was the hardest thing about going to college?","5","en-US","en-US","0.623503","Subtitles"
"1682682365807","Andrea _6_95_81616926.mp4","6","22","What are you planning to do after graduation?","5","en-US","en-US","0.64769","Dialogue"
"1682682365934","Andrea _6_95_81616926.mp4","6","22","What are you planning to do after graduation?","5","en-US","en-US","0.64769","Subtitles"
"1682682367826","Andrea_7_96_863262e5.mp4","7","22","What are you planning to do after graduation?","5","es-ES","en-US","0.694368","Dialogue"
"1682682367827","Andrea_7_96_863262e5.mp4","7","22","What are you planning to do after graduation?","5","es-ES","en-US","0.694368","Subtitles"
"1682682401045","Andrea _6_122_9ebd40b1.mp4","6","22","How do you came up with a study routine that works for you?","3","en-US","en-US","0.559156","Dialogue"
"1682682401183","Andrea _6_122_9ebd40b1.mp4","6","22","How do you came up with a study routine that works for you?","5","en-US","en-US","0.559156","Subtitles"
"1682682442209","Andrea_7_123_99a32e2b.mp4","7","22","How do you came up with a study routine that work for you?","3","es-ES","en-US","0.596817","Dialogue"
"1682682442335","Andrea_7_123_99a32e2b.mp4","7","22","How do you came up with a study routine that work for you?","5","es-ES","en-US","0.596817","Subtitles"
"1682682535754","Andrea_7_137_a2c439f6.mp4","7","22","What is something you regret about University life?","5","es-ES","en-US","0.572422","Dialogue"
"1682682535882","Andrea_7_137_a2c439f6.mp4","7","22","What is something you regret about University life?","5","es-ES","en-US","0.572422","Subtitles"
"1682682537376","Andrea _6_158_f6e8d818.mp4","6","22","What is something you regret about your University life?","3","en-US","en-US","0.567629","Dialogue"
"1682682537376","Andrea _6_158_f6e8d818.mp4","6","22","What is something you regret about your University life?","3","en-US","en-US","0.567629","Subtitles"
"1682682603167","Andrea _6_107_e9f792c1.mp4","6","22","What was the best thing about going to University?","4","en-US","en-US","0.629515","Dialogue"
"1682682603297","Andrea _6_107_e9f792c1.mp4","6","22","What was the best thing about going to University?","5","en-US","en-US","0.629515","Subtitles"
"1682682604736","Andrea_7_105_71a9b015.mp4","7","22","What was the best thing about coming to University?","4","es-ES","en-US","0.610121","Dialogue"
"1682682604736","Andrea_7_105_71a9b015.mp4","7","22","What was the best thing about coming to University?","5","es-ES","en-US","0.610121","Subtitles"
"1682682671744","Andrea _6_65_ee56d851.mp4","6","22","Where you from?","1","en-US","en-US","0.437637","Dialogue"
"1682682671888","Andrea _6_65_ee56d851.mp4","6","22","Where you from?","1","en-US","en-US","0.437637","Subtitles"
"1682682673926","Andrea_7_59_2f0a9f9a.mp4","7","22","Where are you from?","1","es-ES","en-US","0.478859","Dialogue"
"1682682673937","Andrea_7_59_2f0a9f9a.mp4","7","22","Where are you from?","1","es-ES","en-US","0.478859","Subtitles"
"1682682755043","Andrea_7_83_2deaea88.mp4","7","22","What is your class year?","1","es-ES","en-US","0.533156","Dialogue"
"1682682755051","Andrea_7_83_2deaea88.mp4","7","22","What is your class year?","4","es-ES","en-US","0.533156","Subtitles"
"1682682756485","Andrea _6_82_a6ba50ec.mp4","6","22","What is your class year?","1","en-US","en-US","0.490948","Dialogue"
"1682682756486","Andrea _6_82_a6ba50ec.mp4","6","22","What is your class year?","5","en-US","en-US","0.490948","Subtitles"
"1682682815877","Andrea _6_82_a6ba50ec.mp4","6","22","What is the best class you've taken?","3","en-US","en-US","0.554956","Dialogue"
"1682682816023","Andrea _6_82_a6ba50ec.mp4","6","22","What is the best class you've taken?","3","en-US","en-US","0.554956","Subtitles"
"1682682817781","Andrea_7_83_2deaea88.mp4","7","22","What was the best class you've taken?","3","es-ES","en-US","0.644469","Dialogue"
"1682682817782","Andrea_7_83_2deaea88.mp4","7","22","What was the best class you've taken?","4","es-ES","en-US","0.644469","Subtitles"
"1682682840261","Andrea _6_65_ee56d851.mp4","6","22","How old are you?","2","en-US","en-US","0.408937","Dialogue"
"1682682840289","Andrea _6_65_ee56d851.mp4","6","22","How old are you?","5","en-US","en-US","0.408937","Subtitles"
"1682682857637","Andrea_7_59_2f0a9f9a.mp4","7","22","How old are you?","1","es-ES","en-US","0.480208","Dialogue"
"1682682857637","Andrea_7_59_2f0a9f9a.mp4","7","22","How old are you?","5","es-ES","en-US","0.480208","Subtitles"
"1682682992250","Andrea_7_68_1df9da78.mp4","7","22","What major are you studying?","3","es-ES","en-US","0.560326","Dialogue"
"1682682992373","Andrea_7_68_1df9da78.mp4","7","22","What major are you studying?","5","es-ES","en-US","0.560326","Subtitles"
"1682682993982","Andrea _6_82_a6ba50ec.mp4","6","22","What major are you studying?","2","en-US","en-US","0.495777","Dialogue"
"1682682993982","Andrea _6_82_a6ba50ec.mp4","6","22","What major are you studying?","5","en-US","en-US","0.495777","Subtitles"
"1682683050762","Andrea_7_84_cd911486.mp4","7","22","Who is your favorite professor?","3","es-ES","en-US","0.480035","Dialogue"
"1682683050770","Andrea_7_84_cd911486.mp4","7","22","Who is your favorite professor?","5","es-ES","en-US","0.480035","Subtitles"
"1682683052555","Andrea _6_85_d7fcc8a6.mp4","6","22","Who is your favorite professor?","3","en-US","en-US","0.449808","Dialogue"
"1682683052555","Andrea _6_85_d7fcc8a6.mp4","6","22","Who is your favorite professor?","5","en-US","en-US","0.449808","Subtitles"
"1682683077485","Andrea _6_151_26633887.mp4","6","22","Do you have any hobbies?","4","en-US","en-US","0.444408","Dialogue"
"1682683077603","Andrea _6_151_26633887.mp4","6","22","Do you have any hobbies?","5","en-US","en-US","0.444408","Subtitles"
"1682683096595","Andrea_7_152_872110ec.mp4","7","22","Do you have any hobbies?","4","es-ES","en-US","0.437132","Dialogue"
"1682683096602","Andrea_7_152_872110ec.mp4","7","22","Do you have any hobbies?","5","es-ES","en-US","0.437132","Subtitles"
"1682683125385","Andrea _6_151_26633887.mp4","6","22","What is your favorite food?","2","en-US","en-US","0.422647","Dialogue"
"1682683125580","Andrea _6_151_26633887.mp4","6","22","What is your favorite food?","5","en-US","en-US","0.422647","Subtitles"
"1682683146501","Andrea_7_152_872110ec.mp4","7","22","What is your favorite food?","2","es-ES","en-US","0.455852","Dialogue"
"1682683146628","Andrea_7_152_872110ec.mp4","7","22","What is your favorite food?","5","es-ES","en-US","0.455852","Subtitles"
"1682683176563","Andrea _6_151_26633887.mp4","6","22","What do you do outside of class?","4","en-US","en-US","0.529269","Dialogue"
"1682683176687","Andrea _6_151_26633887.mp4","6","22","What do you do outside of class?","5","en-US","en-US","0.529269","Subtitles"
"1682683195667","Andrea_7_152_872110ec.mp4","7","22","What do you do outside of class?","4","es-ES","en-US","0.553925","Dialogue"
"1682683195674","Andrea_7_152_872110ec.mp4","7","22","What do you do outside of class?","5","es-ES","en-US","0.553925","Subtitles"
"1682683218116","Andrea _6_164_5528dd78.mp4","6","22","Where do you see yourself in 5 years?","4","en-US","en-US","0.4915","Dialogue"
"1682683218248","Andrea _6_164_5528dd78.mp4","6","22","Where do you see yourself in 5 years?","5","en-US","en-US","0.4915","Subtitles"
"1682683248826","Andrea _6_164_5528dd78.mp4","6","22","Where do you see yourself in 5 years?","4","en-US","en-US","0.4915","Dialogue"
"1682683248833","Andrea _6_164_5528dd78.mp4","6","22","Where do you see yourself in 5 years?","5","en-US","en-US","0.4915","Subtitles"
"1682683285587","Andrea_7_162_50f9d9eb.mp4","7","22","Where do you see yourself in 5 years?","4","es-ES","en-US","0.530423","Dialogue"
"1682683285716","Andrea_7_162_50f9d9eb.mp4","7","22","Where do you see yourself in 5 years?","5","es-ES","en-US","0.530423","Subtitles"
"1682683345845","Andrea _6_155_204172fc.mp4","6","22","What community events do you go to?","3","en-US","en-US","0.488376","Dialogue"
"1682683345962","Andrea _6_155_204172fc.mp4","6","22","What community events do you go to?","5","en-US","en-US","0.488376","Subtitles"
"1682683347234","Andrea_7_156_8ef188d2.mp4","7","22","What community events do you engage in?","3","es-ES","en-US","0.567288","Dialogue"
"1682683347234","Andrea_7_156_8ef188d2.mp4","7","22","What community events do you engage in?","5","es-ES","en-US","0.567288","Subtitles"
"1682683415759","Andrea _6_81_989a4cec.mp4","6","22","Do you have a job?","5","en-US","en-US","0.388743","Dialogue"
"1682683415765","Andrea _6_81_989a4cec.mp4","6","22","Do you have a job?","5","en-US","en-US","0.388743","Subtitles"
"1682683417032","Andrea_7_124_a3a0775e.mp4","7","22","Do you have a job?","2","es-ES","en-US","0.419239","Dialogue"
"1682683417033","Andrea_7_124_a3a0775e.mp4","7","22","Do you have a job?","5","es-ES","en-US","0.419239","Subtitles"
"1682683462345","Andrea _6_81_989a4cec.mp4","6","22","Are you minoring in anything?","5","en-US","en-US","0.421528","Subtitles"
"1682683462425","Andrea _6_81_989a4cec.mp4","6","22","Are you minoring in anything?","2","en-US","en-US","0.421528","Dialogue"
"1682683463837","Andrea_7_80_783fc2da.mp4","7","22","Are you minoring in anything?","2","es-ES","en-US","0.470313","Dialogue"
"1682683463837","Andrea_7_80_783fc2da.mp4","7","22","Are you minoring in anything?","5","es-ES","en-US","0.470313","Subtitles"
"1682683540292","Andrea _6_188_dcec89d7.mp4","6","22","What resources on campus, have helped you?","3","en-US","en-US","0.554492","Dialogue"
"1682683540432","Andrea _6_188_dcec89d7.mp4","6","22","What resources on campus, have helped you?","4","en-US","en-US","0.554492","Subtitles"
"1682683541943","Andrea_7_187_09e123e5.mp4","7","22","what university resources have helped you","3","es-ES","en-US","0.560495","Dialogue"
"1682683541944","Andrea_7_187_09e123e5.mp4","7","22","what university resources have helped you","4","es-ES","en-US","0.560495","Subtitles"
"1682683584389","Andrea _6_147_7c8c85d9.mp4","6","22","How do you take care of your mental health?","5","en-US","en-US","0.433805","Dialogue"
"1682683584522","Andrea _6_147_7c8c85d9.mp4","6","22","How do you take care of your mental health?","5","en-US","en-US","0.433805","Subtitles"
"1682683585860","Andrea_7_148_cad5c5bd.mp4","7","22","How do you take care of your mental health?","5","es-ES","en-US","0.450142","Dialogue"
"1682683585861","Andrea_7_148_cad5c5bd.mp4","7","22","How do you take care of your mental health?","4","es-ES","en-US","0.450142","Subtitles"
"1682683746403","Andrea _6_130_c79bdd96.mp4","6","22","Do you talk to your family often?","2","en-US","en-US","0.380301","Dialogue"
"1682683746467","Andrea _6_130_c79bdd96.mp4","6","22","Do you talk to your family often?","5","en-US","en-US","0.380301","Subtitles"
